"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013-12","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","113.3","","","","1"
"2014-01","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","113.5","","","","1"
"2014-02","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","113.9","","","","1"
"2014-03","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","114.4","","","","1"
"2014-04","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","114.9","","","","1"
"2014-05","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","115.1","","","","1"
"2014-06","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","115.3","","","","1"
"2014-07","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","115.3","","","","1"
"2014-08","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","116.0","","","","1"
"2014-09","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","116.4","","","","1"
"2014-10","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","117.0","","","","1"
"2014-11","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","117.1","","","","1"
"2014-12","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","116.6","","","","1"
"2015-01","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","116.7","","","","1"
"2015-02","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","117.8","","","","1"
"2015-03","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","118.1","","","","1"
"2015-04","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","118.1","","","","1"
"2015-05","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","117.8","","","","1"
"2015-06","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","119.0","","","","1"
"2015-07","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","119.0","","","","1"
"2015-08","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","119.1","","","","1"
"2015-09","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","119.8","","","","1"
"2015-10","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","120.0","","","","1"
"2015-11","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","119.6","","","","1"
"2015-12","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","118.9","","","","1"
"2016-01","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","119.6","","","","1"
"2016-02","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","120.9","","","","1"
"2016-03","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.3","","","","1"
"2016-04","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.5","","","","1"
"2016-05","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.1","","","","1"
"2016-06","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.3","","","","1"
"2016-07","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.7","","","","1"
"2016-08","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.8","","","","1"
"2016-09","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","120.7","","","","1"
"2016-10","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.6","","","","1"
"2016-11","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.0","","","","1"
"2016-12","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.0","","","","1"
"2017-01","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","120.9","","","","1"
"2017-02","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","120.8","","","","1"
"2017-03","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","120.8","","","","1"
"2017-04","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.3","","","","1"
"2017-05","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.5","","","","1"
"2017-06","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.7","","","","1"
"2017-07","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.5","","","","1"
"2017-08","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.7","","","","1"
"2017-09","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.0","","","","1"
"2017-10","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.4","","","","1"
"2017-11","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.8","","","","1"
"2017-12","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","120.2","","","","1"
"2018-01","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.3","","","","1"
"2018-02","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.2","","","","1"
"2018-03","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.0","","","","1"
"2018-04","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","123.4","","","","1"
"2018-05","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.0","","","","1"
"2018-06","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.1","","","","1"
"2018-07","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.8","","","","1"
"2018-08","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.8","","","","1"
"2018-09","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.3","","","","1"
"2018-10","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","123.2","","","","1"
"2018-11","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.8","","","","1"
"2018-12","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.7","","","","1"
"2019-01","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.7","","","","1"
"2019-02","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","123.8","","","","1"
"2019-03","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","123.5","","","","1"
"2019-04","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","123.7","","","","1"
"2019-05","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","123.8","","","","1"
"2019-06","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","124.0","","","","1"
"2019-07","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.7","","","","1"
"2019-08","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.6","","","","1"
"2019-09","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.3","","","","1"
"2019-10","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.4","","","","1"
"2019-11","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.2","","","","1"
"2019-12","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.9","","","","1"
"2020-01","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.9","","","","1"
"2020-02","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.6","","","","1"
"2020-03","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","123.2","","","","1"
"2020-04","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","123.7","","","","1"
"2020-05","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.9","","","","1"
"2020-06","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.3","","","","1"
"2020-07","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.6","","","","1"
"2020-08","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.7","","","","1"
"2020-09","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.7","","","","1"
"2020-10","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.8","","","","1"
"2020-11","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.4","","","","1"
"2020-12","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.3","","","","1"
"2021-01","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.8","","","","1"
"2021-02","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.7","","","","1"
"2021-03","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","120.5","","","","1"
"2021-04","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.1","","","","1"
"2021-05","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.8","","","","1"
"2021-06","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.2","","","","1"
"2021-07","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.0","","","","1"
"2021-08","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.5","","","","1"
"2021-09","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.7","","","","1"
"2021-10","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.7","","","","1"
"2021-11","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.8","","","","1"
"2021-12","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.7","","","","1"
"2022-01","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","121.3","","","","1"
"2022-02","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.8","","","","1"
"2022-03","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","125.0","","","","1"
"2022-04","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","126.0","","","","1"
"2022-05","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","127.5","","","","1"
"2022-06","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","127.4","","","","1"
"2022-07","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","127.6","","","","1"
"2022-08","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","128.4","","","","1"
"2022-09","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","128.8","","","","1"
"2022-10","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","129.1","","","","1"
"2022-11","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","129.4","","","","1"
"2022-12","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","127.8","","","","1"
"2023-01","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","128.0","","","","1"
"2023-02","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","127.9","","","","1"
"2023-03","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","129.0","","","","1"
"2023-04","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","129.5","","","","1"
"2023-05","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","127.2","","","","1"
"2023-06","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","126.5","","","","1"
"2023-07","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","126.4","","","","1"
"2023-08","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","126.0","","","","1"
"2023-09","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","125.2","","","","1"
"2023-10","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","124.1","","","","1"
"2023-11","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","124.3","","","","1"
"2023-12","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","123.3","","","","1"
"2024-01","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","125.7","","","","1"
"2024-02","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","125.3","","","","1"
"2024-03","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","124.4","","","","1"
"2024-04","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","125.4","","","","1"
"2024-05","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","123.8","","","","1"
"2024-06","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","124.1","","","","1"
"2024-07","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","125.0","","","","1"
"2024-08","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","125.3","","","","1"
"2024-09","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","124.7","","","","1"
"2024-10","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","125.5","","","","1"
"2024-11","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","124.6","","","","1"
"2024-12","Alberta","2016A000248","Household operations, furnishings and equipment","2002=100","17","units","0","v41692372","23.96","122.8","","","","1"
"2013-01","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","90.0","","","","1"
"2013-02","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","90.4","","","","1"
"2013-03","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.1","","","","1"
"2013-04","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.0","","","","1"
"2013-05","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","94.8","","","","1"
"2013-06","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","92.9","","","","1"
"2013-07","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","92.1","","","","1"
"2013-08","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","92.3","","","","1"
"2013-09","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","95.7","","","","1"
"2013-10","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.2","","","","1"
"2013-11","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","95.9","","","","1"
"2013-12","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","92.0","","","","1"
"2014-01","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","90.9","","","","1"
"2014-02","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","90.5","","","","1"
"2014-03","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.2","","","","1"
"2014-04","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","97.2","","","","1"
"2014-05","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","95.4","","","","1"
"2014-06","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","94.2","","","","1"
"2014-07","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","92.6","","","","1"
"2014-08","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","92.5","","","","1"
"2014-09","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.4","","","","1"
"2014-10","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.0","","","","1"
"2014-11","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","93.9","","","","1"
"2014-12","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","91.5","","","","1"
"2015-01","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","91.4","","","","1"
"2015-02","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","93.2","","","","1"
"2015-03","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","97.1","","","","1"
"2015-04","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.8","","","","1"
"2015-05","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.3","","","","1"
"2015-06","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","93.9","","","","1"
"2015-07","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","93.1","","","","1"
"2015-08","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","93.6","","","","1"
"2015-09","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.9","","","","1"
"2015-10","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","97.4","","","","1"
"2015-11","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.8","","","","1"
"2015-12","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","91.8","","","","1"
"2016-01","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","90.9","","","","1"
"2016-02","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","91.1","","","","1"
"2016-03","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","95.5","","","","1"
"2016-04","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.0","","","","1"
"2016-05","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","95.9","","","","1"
"2016-06","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","93.5","","","","1"
"2016-07","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","91.6","","","","1"
"2016-08","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","91.6","","","","1"
"2016-09","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.4","","","","1"
"2016-10","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","98.0","","","","1"
"2016-11","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","94.7","","","","1"
"2016-12","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","91.7","","","","1"
"2017-01","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","91.5","","","","1"
"2017-02","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","92.9","","","","1"
"2017-03","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","95.7","","","","1"
"2017-04","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.2","","","","1"
"2017-05","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","95.9","","","","1"
"2017-06","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","93.7","","","","1"
"2017-07","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","93.9","","","","1"
"2017-08","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","94.5","","","","1"
"2017-09","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.6","","","","1"
"2017-10","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","97.7","","","","1"
"2017-11","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.9","","","","1"
"2017-12","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","94.2","","","","1"
"2018-01","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","92.7","","","","1"
"2018-02","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","95.3","","","","1"
"2018-03","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.8","","","","1"
"2018-04","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","98.0","","","","1"
"2018-05","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","97.3","","","","1"
"2018-06","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","97.5","","","","1"
"2018-07","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","95.7","","","","1"
"2018-08","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.2","","","","1"
"2018-09","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","98.3","","","","1"
"2018-10","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","98.1","","","","1"
"2018-11","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.1","","","","1"
"2018-12","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","94.0","","","","1"
"2019-01","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","92.3","","","","1"
"2019-02","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","95.3","","","","1"
"2019-03","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","97.8","","","","1"
"2019-04","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","98.8","","","","1"
"2019-05","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","97.7","","","","1"
"2019-06","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.5","","","","1"
"2019-07","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","94.9","","","","1"
"2019-08","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","95.7","","","","1"
"2019-09","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","100.1","","","","1"
"2019-10","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","101.0","","","","1"
"2019-11","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","100.5","","","","1"
"2019-12","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","98.8","","","","1"
"2020-01","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","100.2","","","","1"
"2020-02","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","102.4","","","","1"
"2020-03","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","103.4","","","","1"
"2020-04","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","97.3","","","","1"
"2020-05","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.3","","","","1"
"2020-06","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.4","","","","1"
"2020-07","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.1","","","","1"
"2020-08","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.5","","","","1"
"2020-09","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","98.2","","","","1"
"2020-10","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","99.0","","","","1"
"2020-11","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","98.9","","","","1"
"2020-12","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","94.7","","","","1"
"2021-01","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","93.8","","","","1"
"2021-02","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","92.9","","","","1"
"2021-03","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","94.6","","","","1"
"2021-04","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.4","","","","1"
"2021-05","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","96.2","","","","1"
"2021-06","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","95.5","","","","1"
"2021-07","Alberta","2016A000248","Clothing and footwear","2002=100","17","units","0","v41692387","23.139","94.5","","","","1"
