"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-02","2014","06","02","","18.8","","6.2","","12.5","","5.5","","0.0","","","M","","M","1.7","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-03","2014","06","03","","22.0","","5.6","","13.8","","4.2","","0.0","","","M","","M","0.8","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-04","2014","06","04","","21.7","","6.2","","14.0","","4.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-05","2014","06","05","","13.2","","2.8","","8.0","","10.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-06","2014","06","06","","15.4","","3.6","","9.5","","8.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-07","2014","06","07","","18.2","","4.5","","11.4","","6.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-08","2014","06","08","","21.9","","4.0","","13.0","","5.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-09","2014","06","09","","16.7","","8.9","","12.8","","5.2","","0.0","","","M","","M","0.7","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-10","2014","06","10","","18.1","","3.2","","10.7","","7.3","","0.0","","","M","","M","1.1","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-11","2014","06","11","","17.1","","6.2","","11.7","","6.3","","0.0","","","M","","M","0.2","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-12","2014","06","12","","20.0","","6.1","","13.1","","4.9","","0.0","","","M","","M","0.3","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-13","2014","06","13","","12.4","","8.6","","10.5","","7.5","","0.0","","","M","","M","6.1","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-14","2014","06","14","","16.9","","6.9","","11.9","","6.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-15","2014","06","15","","14.6","","8.0","","11.3","","6.7","","0.0","","","M","","M","0.3","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-16","2014","06","16","","14.0","","7.9","","11.0","","7.0","","0.0","","","M","","M","15.7","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-17","2014","06","17","","14.1","","8.2","","11.2","","6.8","","0.0","","","M","","M","2.8","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-18","2014","06","18","","12.8","","9.6","","11.2","","6.8","","0.0","","","M","","M","14.7","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-19","2014","06","19","","16.4","","10.4","","13.4","","4.6","","0.0","","","M","","M","27.6","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-20","2014","06","20","","23.0","","8.6","","15.8","","2.2","","0.0","","","M","","M","1.2","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-21","2014","06","21","","18.1","","9.9","","14.0","","4.0","","0.0","","","M","","M","3.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-22","2014","06","22","","20.9","","9.0","","15.0","","3.0","","0.0","","","M","","M","0.2","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-23","2014","06","23","","22.7","","7.8","","15.3","","2.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-24","2014","06","24","","24.1","","10.2","","17.2","","0.8","","0.0","","","M","","M","0.8","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-25","2014","06","25","","18.0","","11.3","","14.7","","3.3","","0.0","","","M","","M","1.7","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-26","2014","06","26","","20.5","","8.8","","14.7","","3.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-27","2014","06","27","","22.5","","8.0","","15.3","","2.7","","0.0","","","M","","M","2.4","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-28","2014","06","28","","20.1","","12.1","","16.1","","1.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-29","2014","06","29","","15.8","","10.4","","13.1","","4.9","","0.0","","","M","","M","3.7","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-06-30","2014","06","30","","21.4","","10.6","","16.0","","2.0","","0.0","","","M","","M","1.7","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-01","2014","07","01","","23.5","","9.3","","16.4","","1.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-02","2014","07","02","","25.2","","11.2","","18.2","","0.0","","0.2","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-03","2014","07","03","","28.7","","13.9","","21.3","","0.0","","3.3","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-04","2014","07","04","","24.8","","14.4","","19.6","","0.0","","1.6","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-05","2014","07","05","","23.2","","15.8","","19.5","","0.0","","1.5","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-06","2014","07","06","","23.8","","13.4","","18.6","","0.0","","0.6","","","M","","M","7.6","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-07","2014","07","07","","22.4","","12.2","","17.3","","0.7","","0.0","","","M","","M","1.5","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-08","2014","07","08","","25.2","","12.6","","18.9","","0.0","","0.9","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-09","2014","07","09","","30.5","","12.8","","21.7","","0.0","","3.7","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-10","2014","07","10","","22.3","","11.1","","16.7","","1.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-11","2014","07","11","","21.8","","9.1","","15.5","","2.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-12","2014","07","12","","27.6","","11.0","","19.3","","0.0","","1.3","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-13","2014","07","13","","28.7","","12.0","","20.4","","0.0","","2.4","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-14","2014","07","14","","26.1","","13.2","","19.7","","0.0","","1.7","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-15","2014","07","15","","27.3","","12.5","","19.9","","0.0","","1.9","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-16","2014","07","16","","31.4","","13.8","","22.6","","0.0","","4.6","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-17","2014","07","17","","26.0","","12.3","","19.2","","0.0","","1.2","","","M","","M","1.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-18","2014","07","18","","21.9","","9.4","","15.7","","2.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-19","2014","07","19","","26.2","","12.0","","19.1","","0.0","","1.1","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-20","2014","07","20","","19.9","","11.4","","15.7","","2.3","","0.0","","","M","","M","6.4","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-21","2014","07","21","","19.7","","11.7","","15.7","","2.3","","0.0","","","M","","M","1.2","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-22","2014","07","22","","22.8","","11.0","","16.9","","1.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-23","2014","07","23","","25.4","","11.4","","18.4","","0.0","","0.4","","","M","","M","3.1","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-24","2014","07","24","","21.3","","11.9","","16.6","","1.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-25","2014","07","25","","18.1","","12.9","","15.5","","2.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-26","2014","07","26","","22.1","","10.6","","16.4","","1.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-27","2014","07","27","","26.3","","9.5","","17.9","","0.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-28","2014","07","28","","28.2","","9.7","","19.0","","0.0","","1.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-29","2014","07","29","","31.8","","12.3","","22.1","","0.0","","4.1","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-30","2014","07","30","","32.2","","13.8","","23.0","","0.0","","5.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-07-31","2014","07","31","","26.8","","13.6","","20.2","","0.0","","2.2","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-01","2014","08","01","","26.5","","12.6","","19.6","","0.0","","1.6","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-02","2014","08","02","","28.1","","14.3","","21.2","","0.0","","3.2","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-03","2014","08","03","","25.9","","11.6","","18.8","","0.0","","0.8","","","M","","M","7.8","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-04","2014","08","04","","23.0","","9.7","","16.4","","1.6","","0.0","","","M","","M","6.7","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-05","2014","08","05","","24.1","","11.4","","17.8","","0.2","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-06","2014","08","06","","27.4","","11.9","","19.7","","0.0","","1.7","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-07","2014","08","07","","25.7","","13.2","","19.5","","0.0","","1.5","","","M","","M","7.9","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-08","2014","08","08","","20.6","","9.9","","15.3","","2.7","","0.0","","","M","","M","10.2","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-09","2014","08","09","","20.7","","8.1","","14.4","","3.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-10","2014","08","10","","24.9","","10.6","","17.8","","0.2","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-11","2014","08","11","","28.2","","11.1","","19.7","","0.0","","1.7","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-12","2014","08","12","","29.8","","11.2","","20.5","","0.0","","2.5","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-13","2014","08","13","","29.8","","15.3","","22.6","","0.0","","4.6","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-14","2014","08","14","","23.2","","15.8","","19.5","","0.0","","1.5","","","M","","M","1.1","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-15","2014","08","15","","24.4","","12.9","","18.7","","0.0","","0.7","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-16","2014","08","16","","21.6","","13.6","","17.6","","0.4","","0.0","","","M","","M","0.3","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-17","2014","08","17","","23.2","","15.7","","19.5","","0.0","","1.5","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-18","2014","08","18","","28.0","","12.2","","20.1","","0.0","","2.1","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-19","2014","08","19","","21.8","","12.7","","17.3","","0.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-20","2014","08","20","","14.3","","10.1","","12.2","","5.8","","0.0","","","M","","M","10.1","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-21","2014","08","21","","12.9","","8.6","","10.8","","7.2","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-22","2014","08","22","","11.9","","8.6","","10.3","","7.7","","0.0","","","M","","M","1.3","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-23","2014","08","23","","14.2","","7.0","","10.6","","7.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-24","2014","08","24","","16.5","","6.9","","11.7","","6.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-25","2014","08","25","","22.7","","4.9","","13.8","","4.2","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-26","2014","08","26","","26.2","","8.5","","17.4","","0.6","","0.0","","","M","","M","0.2","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-27","2014","08","27","","28.7","","11.8","","20.3","","0.0","","2.3","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-28","2014","08","28","","14.4","","8.5","","11.5","","6.5","","0.0","","","M","","M","5.7","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-29","2014","08","29","","21.9","","4.9","","13.4","","4.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-30","2014","08","30","","20.5","","8.2","","14.4","","3.6","","0.0","","","M","","M","0.8","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-08-31","2014","08","31","","19.4","","7.2","","13.3","","4.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-01","2014","09","01","","21.7","","5.2","","13.5","","4.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-02","2014","09","02","","14.3","","8.7","","11.5","","6.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-03","2014","09","03","","12.1","","6.3","","9.2","","8.8","","0.0","","","M","","M","1.4","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-04","2014","09","04","","18.0","","3.0","","10.5","","7.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-05","2014","09","05","","23.5","","4.4","","14.0","","4.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-06","2014","09","06","","24.6","","7.8","","16.2","","1.8","","0.0","","","M","","M","0.2","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-07","2014","09","07","","26.7","","9.3","","18.0","","0.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-08","2014","09","08","","10.5","","-0.8","","4.9","","13.1","","0.0","","","M","","M","23.1","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-09","2014","09","09","","1.8","","-0.6","","0.6","","17.4","","0.0","","","M","","M","5.4","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-10","2014","09","10","","1.5","","-0.7","","0.4","","17.6","","0.0","","","M","","M","9.1","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-11","2014","09","11","","7.7","","-1.7","","3.0","","15.0","","0.0","","","M","","M","0.2","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-12","2014","09","12","","9.4","","0.2","","4.8","","13.2","","0.0","","","M","","M","1.5","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-13","2014","09","13","","12.8","","2.0","","7.4","","10.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-14","2014","09","14","","17.6","","5.5","","11.6","","6.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-15","2014","09","15","","22.7","","3.9","","13.3","","4.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-16","2014","09","16","","25.4","","6.0","","15.7","","2.3","","0.0","","","M","","M","0.2","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-17","2014","09","17","","26.2","","6.4","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-18","2014","09","18","","21.0","","11.7","","16.4","","1.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-19","2014","09","19","","22.5","","8.6","","15.6","","2.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-20","2014","09","20","","21.2","","6.9","","14.1","","3.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-21","2014","09","21","","25.4","","7.2","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-22","2014","09","22","","29.0","","9.7","","19.4","","0.0","","1.4","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-23","2014","09","23","","20.0","","12.7","","16.4","","1.6","","0.0","","","M","","M","0.7","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-24","2014","09","24","","26.9","","12.1","","19.5","","0.0","","1.5","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-25","2014","09","25","","25.6","","9.8","","17.7","","0.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-26","2014","09","26","","15.2","","6.0","","10.6","","7.4","","0.0","","","M","","M","2.5","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-27","2014","09","27","","9.1","","5.8","","7.5","","10.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-28","2014","09","28","","13.5","","4.2","","8.9","","9.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-29","2014","09","29","","19.0","","6.9","","13.0","","5.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-09-30","2014","09","30","","12.2","","3.8","","8.0","","10.0","","0.0","","","M","","M","1.4","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-01","2014","10","01","","16.0","","0.5","","8.3","","9.7","","0.0","","","M","","M","3.4","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-02","2014","10","02","","7.7","","-2.6","","2.6","","15.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-03","2014","10","03","","15.9","","-4.5","","5.7","","12.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-04","2014","10","04","","20.2","","8.1","","14.2","","3.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-05","2014","10","05","","19.0","","4.2","","11.6","","6.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-06","2014","10","06","","20.6","","3.7","","12.2","","5.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-07","2014","10","07","","14.8","","2.9","","8.9","","9.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-08","2014","10","08","","15.2","","3.5","","9.4","","8.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-09","2014","10","09","","16.9","","0.6","","8.8","","9.2","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-10","2014","10","10","","21.5","","2.4","","12.0","","6.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-11","2014","10","11","","17.7","","6.0","","11.9","","6.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-12","2014","10","12","","16.5","","3.6","","10.1","","7.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-13","2014","10","13","","17.5","","3.5","","10.5","","7.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-14","2014","10","14","","17.5","","1.9","","9.7","","8.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-15","2014","10","15","","9.5","","2.8","","6.2","","11.8","","0.0","","","M","","M","2.5","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-16","2014","10","16","","11.3","","3.3","","7.3","","10.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-17","2014","10","17","","16.3","","0.2","","8.3","","9.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-18","2014","10","18","","19.6","","8.3","","14.0","","4.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-19","2014","10","19","","17.2","","4.0","","10.6","","7.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-20","2014","10","20","","23.6","","3.5","","13.6","","4.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-21","2014","10","21","","16.5","","5.5","","11.0","","7.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-22","2014","10","22","","15.4","","1.4","","8.4","","9.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-23","2014","10","23","","16.7","","2.6","","9.7","","8.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-24","2014","10","24","","11.4","","0.2","","5.8","","12.2","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-25","2014","10","25","","9.8","","-1.6","","4.1","","13.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-26","2014","10","26","","6.2","","0.9","","3.6","","14.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-27","2014","10","27","","4.8","","-2.4","","1.2","","16.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-28","2014","10","28","","8.2","","-5.3","","1.5","","16.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-29","2014","10","29","","14.8","","-1.6","","6.6","","11.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-30","2014","10","30","","5.3","","-4.4","","0.5","","17.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-10-31","2014","10","31","","16.5","","0.7","","8.6","","9.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-01","2014","11","01","","2.4","","-2.6","","-0.1","","18.1","","0.0","","","M","","M","7.8","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-02","2014","11","02","","1.3","","-2.4","","-0.6","","18.6","","0.0","","","M","","M","13.3","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-03","2014","11","03","","4.8","","-3.2","","0.8","","17.2","","0.0","","","M","","M","0.2","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-04","2014","11","04","","11.9","","-0.6","","5.7","","12.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-05","2014","11","05","","7.1","","-1.3","","2.9","","15.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-06","2014","11","06","","15.9","","1.8","","8.9","","9.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-07","2014","11","07","","6.3","","-0.2","","3.1","","14.9","","0.0","","","M","","M","0.0","","","","","M","","M"
